customer_rk,group
13589592,sms
68238125,sms
44794047,sms
13683500,sms
18675687,sms
107359516,sms
17486927,sms
98893569,sms
82564348,sms
88886233,sms
103672495,sms
30769749,sms
75975464,sms
105047285,sms
14375998,sms
50806214,sms
65339609,sms
140570118,sms
70197275,sms
105433855,sms
127814088,sms
117991945,sms
31164196,sms
49267435,sms
15798307,sms
21287143,sms
15578208,sms
31289143,sms
29806074,sms
52360398,sms
51665123,sms
28301744,sms
44673446,sms
118757944,sms
140675771,sms
54191688,sms
30651154,sms
15659457,sms
46823715,sms
16483237,sms
78650201,sms
53394766,sms
131261326,sms
18067543,sms
25743826,sms
13584513,sms
15034778,sms
45038715,sms
27893043,sms
56157898,sms
70215239,sms
107600617,sms
32565407,sms
13410243,sms
34815623,sms
106782848,sms
82010795,sms
48585847,sms
42114594,sms
57538966,sms
13707314,sms
106160327,sms
140492335,sms
81777554,sms
78045990,sms
15909408,sms
107002725,sms
13520155,sms
13971145,sms
29999321,sms
98225693,sms
100000058,sms
37892299,sms
52177487,sms
14237903,sms
15061873,sms
16439734,sms
89752388,sms
71766637,sms
30700338,sms
25615095,sms
51922497,sms
45662247,sms
61092568,sms
13373373,sms
118838814,sms
39673885,sms
87080856,sms
89916226,sms
19856213,sms
13562795,sms
139104299,sms
30880778,sms
51892937,sms
30010710,sms
48804424,sms
38742685,sms
87088346,sms
13567576,sms
86170596,sms
30713154,sms
31974458,sms
46096138,sms
18555664,sms
58139684,sms
35702330,sms
24824404,sms
96631608,sms
132484616,sms
13972278,sms
42352286,sms
83879325,sms
98629164,sms
90252307,sms
13453606,sms
14676338,sms
29987604,sms
129405506,sms
53356644,sms
121240126,sms
14115826,sms
13364451,sms
15947512,sms
25308908,sms
50679504,sms
57060234,sms
57278339,sms
113997236,sms
23301648,sms
27975289,sms
13366856,sms
17540045,sms
33416879,sms
113934071,sms
15507395,sms
41284633,sms
35016813,sms
13454508,sms
18237444,sms
98113584,sms
14557315,sms
14688453,sms
22485958,sms
82096499,sms
122129508,sms
36958568,sms
81853503,sms
52708513,sms
88072926,sms
56780996,sms
32660393,sms
25969998,sms
47600644,sms
67170977,sms
51329958,sms
58641924,sms
44142998,sms
54842454,sms
68950477,sms
42612085,sms
57387733,sms
15230682,sms
55644806,sms
13373246,sms
59310513,sms
53727715,sms
41125164,sms
125724844,sms
132633603,sms
13716448,sms
89043843,sms
28960498,sms
57534885,sms
16044328,sms
13810438,sms
14888498,sms
16270806,sms
121571811,sms
13511975,sms
37477908,sms
28374858,sms
35456653,sms
15627326,sms
13517221,sms
86630174,sms
98566647,sms
125740027,sms
77088736,sms
28621547,sms
41076593,sms
13667913,sms
52552707,sms
57626613,sms
14751903,sms
19877758,sms
33260468,sms
13983516,sms
15940076,sms
13245537,sms
13742019,sms
33158793,sms
13544157,sms
47966434,sms
76653232,sms
18511955,sms
24597858,sms
38067314,sms
47669368,sms
13278295,sms
27071304,sms
29836874,sms
16086965,sms
31760163,sms
71670189,sms
81324143,sms
15270275,sms
13722886,sms
30278144,sms
13547074,sms
16819774,sms
53351668,sms
61271438,sms
130043603,sms
13238004,sms
13576594,sms
23099953,sms
61894923,sms
92066753,sms
16395677,sms
13607524,sms
18559912,sms
47436868,sms
50593273,sms
90586003,sms
24571917,sms
56112335,sms
33397838,sms
51943462,sms
95326605,sms
75965101,sms
67781293,sms
52109465,sms
47871309,sms
59620216,sms
26066342,sms
69142674,sms
98701964,sms
121232311,sms
15852498,sms
104946300,sms
13350960,sms
79105627,sms
57793995,sms
25293025,sms
26471915,sms
123926963,sms
28644473,sms
120729958,sms
97091656,sms
46414016,sms
83390978,sms
140409663,sms
13299749,sms
16234143,sms
35430946,sms
38626358,sms
118257082,sms
13975583,sms
19618826,sms
20433531,sms
50996865,sms
103725268,sms
111222954,sms
28188853,sms
60728708,sms
16339644,sms
60345814,sms
83200686,sms
36616902,sms
41998855,sms
25074698,sms
33308107,sms
69555913,sms
84423068,sms
84403685,sms
77784876,sms
36584705,sms
52787937,sms
51512574,sms
54935247,sms
65846427,sms
57896047,sms
64062575,sms
13331177,sms
36395046,sms
111198815,sms
83995703,sms
78289983,sms
89749419,sms
41791773,sms
16035694,sms
20430667,sms
49159032,sms
34818784,sms
13462813,sms
55175767,sms
13381283,sms
38433325,sms
24466856,sms
30027827,sms
88002269,sms
29167527,sms
90714492,sms
43843018,sms
114681671,sms
133071543,sms
33176571,sms
39052917,sms
49567855,sms
55589474,sms
107071415,sms
27349273,sms
28438945,sms
35963506,sms
79958582,sms
105079035,sms
13891476,sms
13790068,sms
88754467,sms
88536678,sms
130671347,sms
17224554,sms
54362267,sms
13297226,sms
98998867,sms
37755288,sms
29437170,slip
51639762,slip
53930632,slip
96863004,slip
117112900,slip
13367772,slip
37835450,slip
45656707,slip
141283493,slip
14996035,slip
33466598,slip
55329544,slip
111302432,slip
119982609,slip
18712855,slip
20315056,slip
42688463,slip
111382087,slip
27657563,slip
52449017,slip
65262813,slip
41200581,slip
39620591,slip
52932068,slip
40223416,slip
45892375,slip
52452619,slip
53278250,slip
13650009,slip
19653849,slip
35803346,slip
13743405,slip
89517039,slip
55613898,slip
93835907,slip
13303098,slip
13508138,slip
44546978,slip
105700738,slip
111273868,slip
39355084,slip
64744339,slip
140596207,slip
15018520,slip
36186434,slip
44389435,slip
24118073,slip
63161883,slip
114047396,slip
71691350,slip
77825950,slip
139595337,slip
70425526,slip
104164756,slip
13856453,slip
89257098,slip
17714915,slip
46780365,slip
44406949,slip
114910360,slip
117828814,slip
13933063,slip
49346784,slip
107471703,slip
108650650,slip
125503056,slip
14159916,slip
17270012,slip
93682569,slip
19516142,slip
33480119,slip
67058469,slip
85125636,slip
117734658,slip
19512990,slip
26654029,slip
122721297,slip
13716230,slip
134768959,slip
140130585,slip
16343574,slip
